Header,Bifidobacterium_adolescentis_ATCC_15703,Bifidobacterium_adolescentis_ATCC_15703,Bifidobacterium_bifidum_PRL2010,Bifidobacterium_bifidum_PRL2010,Bifidobacterium_longum_NCC2705,Bifidobacterium_longum_NCC2705,Collinsella_tanakaei_YIT_12063,Collinsella_tanakaei_YIT_12063,Alistipes_finegoldii_DSM_17242,Alistipes_finegoldii_DSM_17242,Alistipes_putredinis_DSM_17216,Alistipes_putredinis_DSM_17216,Alistipes_shahii_WAL_8301,Alistipes_shahii_WAL_8301,Bacteroides_caccae_ATCC_43185,Bacteroides_caccae_ATCC_43185,Bacteroides_coprocola_M16_DSM_17136,Bacteroides_coprocola_M16_DSM_17136,Bacteroides_eggerthii_DSM_20697,Bacteroides_eggerthii_DSM_20697,Bacteroides_fragilis_NCTC_9343,Bacteroides_fragilis_NCTC_9343,Bacteroides_intestinalis_341_DSM_17393,Bacteroides_intestinalis_341_DSM_17393,Bacteroides_stercoris_ATCC_43183,Bacteroides_stercoris_ATCC_43183,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_uniformis_ATCC_8492,Bacteroides_uniformis_ATCC_8492,Parabacteroides_distasonis_ATCC_8503,Parabacteroides_distasonis_ATCC_8503,Parabacteroides_johnsonii_DSM_18315,Parabacteroides_johnsonii_DSM_18315,Prevotella_ruminicola_23,Prevotella_ruminicola_23,Acidaminococcus_fermentans_DSM_20731,Acidaminococcus_fermentans_DSM_20731,Blautia_wexlerae_DSM_19850,Blautia_wexlerae_DSM_19850,Clostridium_clostridioforme_CM201,Clostridium_clostridioforme_CM201,Coprococcus_catus_GD_7,Coprococcus_catus_GD_7,Dialister_invisus_DSM_15470,Dialister_invisus_DSM_15470,Dorea_longicatena_DSM_13814,Dorea_longicatena_DSM_13814,Enterococcus_faecium_TX1330,Enterococcus_faecium_TX1330,Eubacterium_rectale_M104_1,Eubacterium_rectale_M104_1,Faecalibacterium_prausnitzii_L2_6,Faecalibacterium_prausnitzii_L2_6,Lactobacillus_mucosae_LM1,Lactobacillus_mucosae_LM1,Lactobacillus_reuteri_SD2112_ATCC_55730,Lactobacillus_reuteri_SD2112_ATCC_55730,Megasphaera_elsdenii_DSM_20460,Megasphaera_elsdenii_DSM_20460,Phascolarctobacterium_succinatutens_YIT_12067,Phascolarctobacterium_succinatutens_YIT_12067,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Roseburia_intestinalis_L1_82,Roseburia_intestinalis_L1_82,Roseburia_inulinivorans_DSM_16841,Roseburia_inulinivorans_DSM_16841,Ruminococcus_bromii_L2_63,Ruminococcus_bromii_L2_63,Ruminococcus_callidus_ATCC_2776001,Ruminococcus_callidus_ATCC_2776001,Ruminococcus_torques_ATCC_27756,Ruminococcus_torques_ATCC_27756,Streptococcus_salivarius_JIM8777,Streptococcus_salivarius_JIM8777,Subdoligranulum_variabile_DSM_15176,Subdoligranulum_variabile_DSM_15176,Veillonella_atypica_ACS_049_V_Sch6,Veillonella_atypica_ACS_049_V_Sch6,Bilophila_wadsworthia_3_1_6,Bilophila_wadsworthia_3_1_6,Citrobacter_amalonaticus_Y19,Citrobacter_amalonaticus_Y19,Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642,Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642,Desulfovibrio_piger_ATCC_29098,Desulfovibrio_piger_ATCC_29098,Enterobacter_cloacae_EcWSU1,Enterobacter_cloacae_EcWSU1,Escherichia_coli_str_K_12_substr_MG1655,Escherichia_coli_str_K_12_substr_MG1655,Haemophilus_parainfluenzae_T3T1,Haemophilus_parainfluenzae_T3T1,Helicobacter_pylori_26695,Helicobacter_pylori_26695,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella_pneumoniae_pneumoniae_MGH78578,Shigella_flexneri_2002017,Shigella_flexneri_2002017,Akkermansia_muciniphila_ATCC_BAA_835,Akkermansia_muciniphila_ATCC_BAA_835,Fusobacterium_varium_ATCC_27725,Fusobacterium_varium_ATCC_27725
143,PGMT,9,MECDPS,1,EAR40x,51,,,,,,,,,,,,,ADK1,51,,,CO2tpp,49,ALAPGPL,51,GLCTR1,1,3HAD12M14,51,,,,,,,G1PACT,33,ACLS_a,27,,,RPI,13,GHMT2r,19,UGLT,8,ACOTA,51,HSTPTr,49,IPPMIa,32,CYTDt2rpp,51,3HAD12M14,51,,,,,EDTXS1,51,3OAS6M8,51,3HAD60,51,AHC,51,DMATT,2,,,3OAS140,48,EAR80x,51,,,,,,,,,CBIAT,51,,,3OAS160,51,PEPGLY,1,3OAR10M12,51,,,,,,,,
144,GF6PTA,8,MEPCT,1,G6PDA,51,,,,,,,,,,,,,CDPGLYCGPT,51,,,CO2tex,49,DMQMT,51,GLCTR2,1,3HAD13M14,51,,,,,,,MQN8tex,33,ACHBPL,27,,,G5SADs,10,,,,,ADK10,51,HISTP,49,IPPMIb,32,CU2tex,51,3HAD13M14,51,,,,,EDTXS2,51,3OAS7M8,51,2MBCOATA,51,AIHPDCOATA,51,PNTK,2,,,3OAS120,48,EAR60x,51,,,,,,,,,DHFR,51,,,3OAS13M14,51,PGAMT,1,3OAR11M12,51,,,,,,,,
145,,,METAT,1,GACPCD,51,,,,,,,,,,,,,CGLYabc,51,,,GLC_Dtex,48,EAR10M12,51,GLCTR3,1,3HAD14M16,51,,,,,,,MK8tpp,33,G1PACT,8,,,G5SDr,10,,,,,ADK2,51,PRATPP,49,3MOBS,32,Cuabcpp,51,3HAD14M16,51,,,,,3HAD100,50,3OAS8M10,51,3HAD100,51,ALCD19,51,PPCDC,2,,,3OAS100,48,EAR40x,51,,,,,,,,,CAt4ipp,51,,,3OAS12M14,51,PRAI,1,3OAR12M14,51,,,,,,,,
146,,,NNATr,1,GALT1,51,,,,,,,,,,,,,CHRPL,51,,,4HTHDS,45,EAR11M12x,51,GLUPRT,1,3HAD15M16,51,,,,,,,TKT1,31,PGAMT,8,,,GLU5K,10,,,,,ADK3,51,3MOBS,38,LEUTA,32,DAPE,51,3HAD15M16,51,,,,,KDOCT2,50,3OAR80,51,3HAD10M12,51,AMMQT8r,51,PANTS,2,,,3OAS80,48,EAR140x,51,,,,,,,,,DHFS,51,,,3OAS11M12,51,PRPPS,1,3OAR13M14,51,,,,,,,,
147,,,MTHFC,1,GALU,51,,,,,,,,,,,,,CLPNS180,51,,,4HTHDR,45,EAR12M14x,51,GLUR,1,3HAD4M6,51,,,,,,,ILETA,30,ADSS,2,,,P5CRyr,10,,,,,ADNCNT3tcpp,51,OMCDC,38,OMCDC,32,DDPA,51,3HAD4M6,51,,,,,3HAD80,50,3OAS9M10,51,3HAD11M12,51,AMPTASECG,51,ILETA,2,,,TMPK,48,EAR120x,51,,,,,,,,,DHQS,51,,,ACOAAGPATAI17,51,PSCVT,1,3OAR14M16,51,,,,,,,,
148,,,NNDMBRT,1,GAMt2rpp,51,,,,,,,,,,,,,CLPNSAI17,51,,,METFR,44,EAR13M14x,51,GMHEPAT,1,3HAD5M6,51,,,,,,,IMPD,30,ADK1,2,,,,,,,,,ADNK1,51,IPPMIb,38,GAPD,24,TKT1,47,3HAD5M6,51,,,,,CBPS,50,4HBZCL,51,3HAD120,51,3OAS13M14,51,ALAR,2,,,PMPK,48,EAR100x,51,,,,,,,,,DHQTi,51,,,ACOAAGPATI17,51,RBFK,1,3OAR15M16,51,,,,,,,,
149,,,OIVD1r,1,GAMtex,51,,,,,,,,,,,,,CLPNSI17,51,,,THYMDtex,44,EAR14M16,51,GMHEPK,1,3HAD6M8,51,,,,,,,MCOATA,29,NDPK2,1,,,,,,,,,ADNtex,51,IPMDr,38,ACHBPL,23,TKT2,47,3HAD7M8,51,,,,,3OAS100,50,4HTHDR,51,3HAD12M14,51,3OAS11M12,51,CDPMEK,2,,,KDOCT2,48,A5PISO,51,,,,,,,,,DASYNI17,51,,,EAR6M8x,51,SHK3Dr,1,3OAR4M6,51,,,,,,,,
150,,,OIVD3,1,GLCTR1,51,,,,,,,,,,,,,COBALTt5,51,,,THMDt2rpp,44,EAR15M16,51,GMHEPPA,1,3HAD7M8,51,,,,,,,MET_Ltex,28,MECDPDH2,1,,,,,,,,,ADOCBIK,51,IPPMIa,38,ACLS_a,23,TALA,47,3OAR7M8,51,,,,,3OAS120,50,4HTHDS,51,3HAD13M14,51,CA2tex,51,DHFR,1,,,3OAS60,48,TPI,50,,,,,,,,,DM_dhptd(c),51,,,ADCL,51,SHKK,1,3OAR5M6,51,,,,,,,,
151,,,PAPPT3,1,GLCTR2,51,,,,,,,,,,,,,CPPPGO2,51,,,TKT2,32,EAR4M6,51,GRTT,1,3HAD8M10,51,,,,,,,METt2rpp,28,MECDPS,1,,,,,,,,,ADOCBLS,51,LEUTA,38,ILETA,23,RPI,46,3HAD8M10,51,,,,,3OAS140,50,A5PISO,51,3HAD14M16,51,3HAD9M10,51,rtranscription,1,,,ALATA_L,46,PRAGS,50,,,,,,,,,AIHPDCOATA,51,,,ADCS,51,TRDRr,1,3OAR6M8,51,,,,,,,,
152,,,PEPGLY,1,DBTS,51,,,,,,,,,,,,,CYTDt2r,51,,,ASPKi,30,EAR5M6,51,GTPCI,1,3HAD9M10,51,,,,,,,AMMQT8r,28,MEPCT,1,,,,,,,,,AGMHE,51,ACLS_b,33,DHAD2,23,ASPCT,44,3HAD9M10,51,,,,,3OAS60,50,ACBIPGT,51,3HAD15M16,51,2MBCOATA,51,pbiosynthesis,1,,,PGM,38,ADSL2r,50,,,,,,,,,EAR10M12x,51,,,ADK2,51,UAAGDS,1,AICART,51,,,,,,,,
153,,,IVCOATA,1,3HAD100,51,,,,,,,,,,,,,DAPDC,51,,,TPI,30,EAR6M8x,51,GTPCII,1,3OAR10M12,51,,,,,,,GHMT2r,24,MOHMT,1,,,,,,,,,AGPR,51,DHAD1,33,PGK,23,OMPDC,44,3OAR10M12,51,,,,,3OAS80,50,ACCOACL,51,3HAD40,51,3HAD10M12,51,dreplication,1,,,ENO,38,AICART,50,,,,,,,,,ACOAAGPATAI17,51,,,ADOCBIK2,51,UAGCVT_r,1,AIHDUDPMG,51,,,,,,,,
154,,,IHPDCOATA,1,E4PD,51,,,,,,,,,,,,,CAt4i,51,,,ASAD,30,EAR7M8,51,HEMEtipp,1,3OAR11M12,51,,,,,,,METS,15,NDPK1,1,,,,,,,,,AHC,51,VALTA,33,CBPS,14,DHORTS,44,3OAR11M12,51,,,,,3HAD40,50,ACOAAGPATAI17,51,3HAD4M6,51,3HAD11M12,51,UGMDDS,1,,,PGK,38,AIRC4,50,,,,,,,,,ACOAAGPATI17,51,,,3OAR13M14,51,UAGDP,1,AIHDUPDG,51,,,,,,,,
155,,,PGPPAI17,1,EACPR2,51,,,,,,,,,,,,,DASYN180,51,,,PRAI,29,EAR8M10x,51,HEPK1,1,3OAR12M14,51,,,,,,,ASAD,2,NNATr,1,,,,,,,,,AHSERL3,51,ENO,29,H2CO3D,13,OROTPT,44,3OAR12M14,51,,,,,3HAD60,50,ACOAAGPATI17,51,3HAD5M6,51,3HAD12M14,51,UAPGR,1,,,TPI,35,PRFGS,50,,,,,,,,,EAR12M14x,51,,,3OAR12M14,51,UAGPT3,1,AIHPDCOATA,51,,,,,,,,
156,,,EAR4M6x,1,3HAD120,51,,,,,,,,,,,,,DASYNAI17,51,,,IGPS,29,EAR9M10x,51,PANTS,1,3OAR13M14,51,,,,,,,ASPKi,2,NDPK4,1,,,,,,,,,AICART,51,PGM,28,PGMT,5,PGMT,20,3OAR13M14,51,,,,,FRUK,50,FE3abcpp,51,3HAD6M8,51,3HAD13M14,51,UAMAS,1,,,DHAD1,34,PRASCSi,50,,,,,,,,,EAR11M12x,51,,,ATPPRT,51,UAMAGS,1,DEXTRINabc,51,,,,,,,,
157,,,DXPRIr,1,DHPPDA,51,,,,,,,,,,,,,DASYNI17,51,,,ANPRT,29,FE2abc,51,U23GAAT,1,3OAR14M16,51,,,,,,,PItex,1,IVCOATA,1,,,,,,,,,AIHPDCOATA,51,ACHBPL,25,IMPD,4,GALU,17,3OAR14M16,51,,,,,3HAD120,50,ADK2,51,3OAR15M16,51,3HAD14M16,51,UAMAGS,1,,,IPPMIa,32,GLUPRT,50,,,,,,,,,AHCYSNS_r,51,,,3HAD180,51,UAMAS,1,DHORDfum,51,,,,,,,,
158,,,DXPS,1,DM_AMOB,51,,,,,,,,,,,,,DHFS,51,,,TKT1,28,FE3abc,51,PEPGLY,1,3OAR15M16,51,,,,,,,,,NNDMBRT,1,,,,,,,,,ALAD_R,51,G5SADs,24,HSK,2,GF6PTA,10,3OAR15M16,51,,,,,KDOPP,50,ADMDCr,51,3HAD7M8,51,3HAD15M16,51,UAGPT3,1,,,IPPMIb,32,PRAIS,50,,,,,,,,,ADCL,51,,,3HAD15M16,51,UAPGR,1,DPMVDc,51,,,,,,,,
159,,,EAR10M12x,1,DM_btn,51,,,,,,,,,,,,,DMQMT,51,,,RPI,26,FOLt,51,PGPP180,1,3OAR4M6,51,,,,,,,,,OIVD1r,1,,,,,,,,,3HAD4M6,51,ILETA,24,THRS,2,ALAR,10,3OAR4M6,51,,,,,FBP,46,ADOCBIK,51,3HAD80,51,3HAD4M6,51,DTMPK,1,,,3MOBS,32,IMPC,50,,,,,,,,,ADCS,51,,,DHFS,51,UDCPDP,1,EAR10M12x,51,,,,,,,,
160,,,EAR11M12x,1,DM_dad_5,51,,,,,,,,,,,,,DM_5MTR,51,,,DHFR,20,FRD7,51,SO4t2pp,1,3OAR5M6,51,,,,,,,,,OIVD3,1,,,,,,,,,ARGSL,51,DHAD2,23,,,G1PACT,8,3OAR5M6,51,,,,,r0127,45,ADOCBLS,51,3HAD8M10,51,3HAD5M6,51,UAAGDS,1,,,OMCDC,32,FBA,45,,,,,,,,,ADK2,51,,,3HAD14M16,51,UDCPDPS,1,EAR11M12x,51,,,,,,,,
161,,,EAR13M14x,1,DM_dhptd(c),51,,,,,,,,,,,,,EAR10M12x,51,,,PGMT,13,FRTT,51,SPMDabcpp,1,3OAR6M8,51,,,,,,,,,PANTS,1,,,,,,,,,ARGSS,51,THRD_L,23,,,PGAMT,8,3OAR6M8,51,,,,,ENO,40,3OAR8M10,51,3HAD9M10,51,3HAD6M8,51,PEPGLY,1,,,ACLS_b,32,PGK,45,,,,,,,,,ADOCBLS,51,,,3HAD140,51,MTHFC,1,EAR12M14x,51,,,,,,,,
162,,,EAR14M16x,1,DPR,51,,,,,,,,,,,,,EAR11M12x,51,,,FE3tex,11,DASYNI17,51,SPMDtex,1,AMMQT7rev,51,,,,,,,,,MCOATA,1,,,,,,,,,ASNS2,51,ACLS_a,23,,,,,AIHDUDPMG,51,,,,,PGM,40,3OAR7M8,51,3OAR100,51,3HAD7M8,51,PAPPT3,1,,,LEUTA,30,PFL,45,,,,,,,,,E4PD,51,,,3HAD13M14,51,UGMDDS,1,EAR13M14x,51,,,,,,,,
163,,,EAR6M8x,1,EACPR1,51,,,,,,,,,,,,,EAR12M14,51,,,FE3abcpp,11,DHFOR2,51,TDPDRE,1,AIHDUPDG,51,,,,,,,,,GRTT,1,,,,,,,,,ASP1DC,51,P5CRyr,23,,,,,ADSL1r,51,,,,,TKT2,37,AHCYSNS_r,51,3OAR10M12,51,3HAD8M10,51,IGPS,1,,,IPMDr,30,GAPD,38,,,,,,,,,DASYNAI17,51,,,3HAD12M14,51,MTHFD,1,EAR14M16x,51,,,,,,,,
164,,,GRTT,1,3HAD80,51,,,,,,,,,,,,,CBIAT,51,,,METAT,1,DASYN180,51,TDPDRRr,1,AMPTASEGC,51,,,,,,,,,IHPDCOATA,1,,,,,,,,,3HAD15M16,51,G5SDr,23,,,,,AIHPDCOATA,51,,,,,AMPTASEGC,36,3HAD80,51,3OAR11M12,51,3OAR10M12,51,DHAD2,1,,,VALTA,29,DHAD1,35,,,,,,,,,METFR,48,,,3HAD11M12,51,ANPRT,1,EAR15M16x,51,,,,,,,,
165,,,EAR9M10x,1,EAR100x,51,,,,,,,,,,,,,Cuabc,51,,,,,AMMQT8r,51,TDPGDH,1,EAR8M10x,51,,,,,,,,,PEPGLY,1,,,,,,,,,ATPPRT,51,GLU5K,23,,,,,DDPA,51,,,,,DHAD1,34,3HAD10M12,51,3OAR120,51,3OAS10M12,51,DAPDC,1,,,ACLS_a,23,ACLS_b,34,,,,,,,,,CHORM,48,,,3HAD10M12,51,METFR,1,EAR4M6x,51,,,,,,,,
166,,,FMNAT,1,EAR120x,51,,,,,,,,,,,,,BTNCLi,51,,,,,CBIAT,51,TDSK,1,DPRr,51,,,,,,,,,GLUR,1,,,,,,,,,BVUtepp,51,GAPD,19,,,,,ALCD19,51,,,,,ACLS_b,34,3HAD11M12,51,3OAR12M14,51,3OAR11M12,51,BPNT,1,,,PGMT,22,VALTA,34,,,,,,,,,DHAD1,42,,,EAR10M12x,51,DPCOAK,1,EAR5M6x,51,,,,,,,,
167,,,G1PACT,1,EAR140x,51,,,,,,,,,,,,,ALAHIS1c,51,,,,,CDPGLYCGPT,51,THRD_L,1,EAR10M12x,51,,,,,,,,,G3PATI17,1,,,,,,,,,ACGK,51,TPI,19,,,,,DHFOR2,51,,,,,VALTA,34,3HAD120,51,3OAR13M14,51,3OAR12M14,51,ALAALA,1,,,ILETA,22,G5SADs,27,,,,,,,,,3MOBS,42,,,EAR11M12x,51,ACPS1,1,EAR6M8x,51,,,,,,,,
168,,,G3PATAI17,1,PGMT,49,,,,,,,,,,,,,ASPTA,51,,,,,DAPDC,51,TMPK,1,ANPRT,51,,,,,,,,,G3PATAI17,1,,,,,,,,,A5PISO,51,MOHMT,11,,,,,DHQS,51,,,,,PGMT,27,3HAD12M14,51,3OAR140,51,3OAR13M14,51,ACPS1,1,,,AMMQT8r,10,G5SDr,24,,,,,,,,,ACLS_b,42,,,EAR12M14x,51,ALAALA,1,EAR7M8x,51,,,,,,,,
169,,,G3PATI17,1,PGK,46,,,,,,,,,,,,,ADOCBIK,51,,,,,CGLYabc,51,TRDRr,1,EAR12M14x,51,,,,,,,,,FMNAT,1,,,,,,,,,3HAD6M8,51,PHETA1,11,,,,,DHQTi,51,,,,,TPI,24,3HAD13M14,51,3OAR14M16,51,3OAR140,51,METAT,1,,,GF6PTA,8,GLU5K,24,,,,,,,,,IPPMIa,42,,,EAR13M14x,51,ALAR,1,EAR8M10x,51,,,,,,,,
170,,,GLUR,1,VALTA,35,,,,,,,,,,,,,ADOCBLS,51,,,,,CHRPL,51,EAR7M8x,1,EAR13M14x,51,,,,,,,,,EAR9M10x,1,,,,,,,,,3OAS9M10,51,PPNDH,11,,,,,DMPPS,51,,,,,GAPD,23,3HAD140,51,ACBIPGT,51,3OAR14M16,51,DHAD1,1,,,PGAMT,7,ACLS_a,23,,,,,,,,,OMCDC,42,,,EAR140x,51,BPNT,1,EAR9M10x,51,,,,,,,,
171,,,PGAMT,1,LEUTA,34,,,,,,,,,,,,,ADPT,51,,,,,CLPNS180,51,UAAGDS,1,EAR14M16x,51,,,,,,,,,EAR8M10x,1,,,,,,,,,3HAD8M10,51,PANTS,11,,,,,DM_5MTR,51,,,,,PGK,23,3HAD14M16,51,3OAS9M10,51,3OAR15M16,51,PRAI,1,,,G1PACT,7,DHAD2,23,,,,,,,,,IPMDr,42,,,EAR14M16x,51,CDPMEK,1,biomass183,51,,,,,,,,
172,,,PGPPI17,1,IPPMIa,34,,,,,,,,,,,,,ADK2,51,,,,,CLPNSAI17,51,UAGAAT,1,EAR15M16x,51,,,,,,,,,EAR7M8x,1,,,,,,,,,3HAD9M10,51,ASP1DC,11,,,,,DPRr,51,,,,,ACLS_a,22,3HAD15M16,51,CLtex,51,3OAR4M6,51,,,,,PLPS,3,ILETA,23,,,,,,,,,IPPMIb,42,,,EAR15M16x,51,CHORS,1,FE2DH,51,,,,,,,,
173,,,DPCOAK,1,OMCDC,34,,,,,,,,,,,,,AKP1,51,,,,,AMPTASEGC,51,UAGCVT_r,1,EAR4M6x,51,,,,,,,,,EAR6M8x,1,,,,,,,,,3MOBS,51,CHORM,11,,,,,DXPRIr,51,,,,,RPE,13,3HAD40,51,CA2tex,51,3OAR5M6,51,,,,,TKT2,2,THRD_L,23,,,,,,,,,LEUTA,42,,,EAR160x,51,DAPDC,1,FE3abc,51,,,,,,,,
174,,,PGSAAI17,1,ACLS_b,34,,,,,,,,,,,,,AIHPDCOATA,51,,,,,CLPNSI17,51,UAGPT3,1,EAR5M6x,51,,,,,,,,,EAR5M6x,1,,,,,,,,,3OAR10M12,51,PGMT,7,,,,,DXPS,51,,,,,RPI,13,3HAD4M6,51,EAR15M16x,51,3OAR6M8,51,,,,,RPE,1,ACHBPL,23,,,,,,,,,ACHBPL,33,,,EAR180x,51,DDPA,1,FOLRrev,51,,,,,,,,
175,,,pbiosynthesis,1,IPPMIb,34,,,,,,,,,,,,,ALAHISabc,51,,,,,COBALTt5,51,UAMAGS,1,EAR6M8x,51,,,,,,,,,EAR4M6x,1,,,,,,,,,3OAR11M12,51,GF6PTA,7,,,,,EAR10M12,51,,,,,PSCVT,11,3HAD5M6,51,CDOSKT,51,3OAR7M8,51,,,,,RPI,1,PHETA1,16,,,,,,,,,DHAD2,33,,,EAR4M6x,51,DHQS,1,FOLt,51,,,,,,,,
176,,,dreplication,1,DHAD1,34,,,,,,,,,,,,,ALAPGPL,51,,,,,Cuabc,51,UAMAS,1,EAR7M8x,51,,,,,,,,,EAR15M16x,1,,,,,,,,,3OAR12M14,51,TKT1,3,,,,,EAR11M12x,51,,,,,SHKK,11,3HAD60,51,CLPNS180,51,3OAR8M10,51,,,,,,,PPNDH,16,,,,,,,,,ILETA,33,,,EAR5M6x,51,DHQTi,1,G3PATAI17,51,,,,,,,,
177,,,UTPATPT,1,3MOBS,34,,,,,,,,,,,,,AMMQT8r,51,,,,,DAGK180,51,UAPGR,1,EAR9M10x,51,,,,,,,,,EAR14M16x,1,,,,,,,,,3HAD5M6,51,TKT2,2,,,,,EAR12M14x,51,,,,,SHK3Dr,11,3HAD6M8,51,CLPNSAI17,51,3OAR9M10,51,,,,,,,TKT1,14,,,,,,,,,PANTS,27,,,3HAD160,51,DMATT,1,DEXTRINASE,51,,,,,,,,
178,,,UMPK,1,IPMDr,34,,,,,,,,,,,,,AMPTASECG,51,,,,,ALATHRabc,51,UDCPDP,1,DHNAOT7,51,,,,,,,,,EAR13M14x,1,,,,,,,,,3OAR13M14,51,,,,,,,EAR13M14x,51,,,,,DHQS,11,3HAD7M8,51,CLPNSI17,51,GCALDtex,51,,,,,,,ALAR,10,,,,,,,,,ASP1DC,27,,,3HAD4M6,51,DTMPK,1,DASYNI17,51,,,,,,,,
179,,,UGMDDS,1,GAPD,26,,,,,,,,,,,,,ADMDCr,51,,,,,ALATHR1c,51,UGMDDS,1,ENO,51,,,,,,,,,PAPPT3,1,,,,,,,,,3OAR140,51,,,,,,,EAR14M16,51,,,,,DHQTi,11,3HAD8M10,51,COBALT2tex,51,APRAUR,51,,,,,,,GF6PTA,8,,,,,,,,,NAPRT,24,,,3OAR11M12,51,METAT,1,DASYNAI17,51,,,,,,,,
180,,,UDCPDPS,1,GLU5K,25,,,,,,,,,,,,,3HAD9M10,50,,,,,CAt4i,51,UHGADA,1,FACOAL180i,51,,,,,,,,,PGPPAI17,1,,,,,,,,,3OAR14M16,51,,,,,,,EAR15M16,51,,,,,DDPA,11,3OAR6M8,51,COBALTt5pp,51,EAR13M14x,51,,,,,,,HSK,3,,,,,,,,,HSK,17,,,3HAD5M6,51,DXPRIr,1,CDPGLYCGPT,51,,,,,,,,
181,,,UDCPDP,1,G5SADs,25,,,,,,,,,,,,,3HAD8M10,50,,,,,OROTPT,47,UMPK,1,FE2abc,51,,,,,,,,,PGPP180,1,,,,,,,,,3OAR15M16,51,,,,,,,EAR4M6,51,,,,,CHORS,11,3HAD9M10,51,CU2tex,51,DNMPPA,51,,,,,,,THRS,3,,,,,,,,,THRS,17,,,3OAR10M12,51,DXPS,1,ALAPGPL,51,,,,,,,,
182,,,UAPGR,1,P5CRyr,25,,,,,,,,,,,,,3OAS8M10,50,,,,,ASPCT,47,USHD,1,FE3abc,51,,,,,,,,,UAMAS,1,,,,,,,,,3OAR4M6,51,,,,,,,EAR5M6,51,,,,,HXPRT,1,3OAR100,51,Cuabcpp,51,EAR10M12,51,,,,,,,,,,,,,,,,,PHETA1,16,,,3HAD9M10,51,FMNAT,1,ARGSL,51,,,,,,,,
183,,,UAMAS,1,G5SDr,25,,,,,,,,,,,,,3OAS9M10,50,,,,,OMPDC,47,ZN2tex,1,FOLt,51,,,,,,,,,RZ5PP,1,,,,,,,,,3OAR5M6,51,,,,,,,EAR6M8x,51,,,,,NAPRT,1,3OAR10M12,51,DASYN180,51,EAR11M12x,51,,,,,,,,,,,,,,,,,PPNDH,16,,,CBIAT,51,G1PACT,1,ARGSS,51,,,,,,,,
184,,,UAMAGS,1,ACHBPL,24,,,,,,,,,,,,,EAR9M10x,50,,,,,DHORTS,47,dreplication,1,FRD3,51,,,,,,,,,UAAGDS,1,,,,,,,,,3OAR6M8,51,,,,,,,EAR7M8,51,,,,,NNATr,1,3OAR11M12,51,DASYNAI17,51,EAR12M14x,51,,,,,,,,,,,,,,,,,DAPDC,15,,,CBPS,51,GLUR,1,ASNt2r,51,,,,,,,,
185,,,UAGPT3,1,ACLS_a,24,,,,,,,,,,,,,ENO,36,,,,,DHORDnad,47,pbiosynthesis,1,FRTT,51,,,,,,,,,UAGCVT_r,1,,,,,,,,,3OAR7M8,51,,,,,,,EAR8M10x,51,,,,,PRPPS,1,3OAR120,51,DASYNI17,51,EAR14M16,51,,,,,,,,,,,,,,,,,G5SDr,8,,,3HAD8M10,51,GRTT,1,ASPTA,51,,,,,,,,
186,,,UAGDP,1,ILETA,24,,,,,,,,,,,,,GAPD,36,,,,,DHFR,20,r2137pp,1,G3PATAI17,51,,,,,,,,,UAGDP,1,,,,,,,,,3OAR8M10,51,,,,,,,EAR9M10x,51,,,,,,,3OAR12M14,51,DB4PS,51,EAR15M16,51,,,,,,,,,,,,,,,,,P5CRyr,8,,,3HAD7M8,51,H2CO3D,1,ATPPRT,51,,,,,,,,
187,,,UAGCVT_r,1,DHAD2,24,,,,,,,,,,,,,PGK,36,,,,,TMDS,20,rtranscription,1,G3PATI17,51,,,,,,,,,UAGPT3,1,,,,,,,,,3OAR9M10,51,,,,,,,FACOAL180i,51,,,,,,,3OAR13M14,51,EAR40x,51,EAR4M6,51,,,,,,,,,,,,,,,,,GLU5K,8,,,3HAD6M8,51,IGPS,1,C180SN,51,,,,,,,,
188,,,UAAGDS,1,HSK,23,,,,,,,,,,,,,PGM,36,,,,,GF6PTA,8,sink_gthrd(c),1,G3PCT,51,,,,,,,,,UAMAGS,1,,,,,,,,,3OAS10M12,51,,,,,,,FBA,51,,,,,,,3OAR140,51,DHFS,51,EAR5M6,51,,,,,,,,,,,,,,,,,G5SADs,8,,,CLPNS180,51,MECDPDH2,1,CAt4i,51,,,,,,,,
189,,,TRDRr,1,THRS,23,,,,,,,,,,,,,ACLS_b,34,,,,,PGMT,2,S7PIr,1,G3PD1,51,,,,,,,,,UAPGR,1,,,,,,,,,3OAS11M12,51,,,,,,,DHAD1,51,,,,,,,3OAR14M16,51,DHNPA,51,EAR6M8x,51,,,,,,,,,,,,,,,,,,,,,3OAS6M8,51,MECDPS,1,DASYN180,51,,,,,,,,
